place_id,name,rating,lat,lng,type,review_text,review_rating,review_time,review_author
ChIJb2ZY9qhTqEcRMQvILkHovC8,DHL Packstation 547,4.7,52.5737675,13.3985718,DHL Packstation,"Diese Packstation ist echt gut erreichbar und auch sehr groß, ich hatte hier noch nie die Situation, dass die Packstation belegt war und auf eine andere ausgewichen werden musste. Es ist auch gut dass wir im Umfeld immer mehr Packstationen bekommen um diese zu entlasten.",5,vor 5 Jahren,Matthias Nebur
ChIJb2ZY9qhTqEcRMQvILkHovC8,DHL Packstation 547,4.7,52.5737675,13.3985718,DHL Packstation,Gut erreichbare und funktionierende Packetstation.,5,vor 2 Jahren,Sebastian Hecht
ChIJb2ZY9qhTqEcRMQvILkHovC8,DHL Packstation 547,4.7,52.5737675,13.3985718,DHL Packstation,Eine super Idee,5,vor 5 Jahren,Axel Priebe
ChIJb2ZY9qhTqEcRMQvILkHovC8,DHL Packstation 547,4.7,52.5737675,13.3985718,DHL Packstation,Zuverlässig und ordentlich,5,vor 5 Jahren,Karell Schlug
ChIJd2DeXuhTqEcRJJml_wNCBlg,DHL Packstation 234,4.3,52.56628560000001,13.3947265,DHL Packstation,"Die Packstation erfüllt ihren Zweck, ist sauber und es gibt immer genügend Platz.
Zudem ist sie gut angebunden.",5,vor 5 Monaten,Viet D. Nguyen
ChIJd2DeXuhTqEcRJJml_wNCBlg,DHL Packstation 234,4.3,52.56628560000001,13.3947265,DHL Packstation,"Was bitte schön soll man an einer Packstation bewerten?
Sie ist groß und gelb. Man kann dort seine Pakete abholen und das funktioniert sogar.
Es gibt einen schönen großen Parkplatz und einen Lebensmitteldiscounter als erfreuliche Zusatzausstattung. Tja nu das kulturelle Angebot ist etwas dürftig, landschaftlich gibt es in der Nähe eine größere Rasenfläche, die Infrastruktur ist gut ausgebaut. Also lets go to the Packstation 👍",3,vor 7 Jahren,Michael Mund
ChIJd2DeXuhTqEcRJJml_wNCBlg,DHL Packstation 234,4.3,52.56628560000001,13.3947265,DHL Packstation,"Parkmöglichkeit - aber Achtung ! Nicht die Parkscheibe vergessen . Sonst wird der Einkauf um 25. Euro teurer . Sehr übersichtlicher Discounter mit DHL - Packstation , sehr gepflegter und sauberer Discounter , gehobene Preisklasse daher einwandfreie Ware , gut sortiert und man findet seine Waren weil nicht andauernt wie bei anderen Discountern umgebaut wird , dadurch spaart man sich die Zeit mit der Sucherei .",4,vor 6 Jahren,Siegfried Flatow
ChIJd2DeXuhTqEcRJJml_wNCBlg,DHL Packstation 234,4.3,52.56628560000001,13.3947265,DHL Packstation,"Sehr oft in der prallen Sonne, sodass man das Display nur erahnen kann. Sehr gute Parkmöglichkeiten.",3,vor 6 Jahren,Andreas Schwarzrock
ChIJd2DeXuhTqEcRJJml_wNCBlg,DHL Packstation 234,4.3,52.56628560000001,13.3947265,DHL Packstation,Ist halt ne Packstation.,4,vor 6 Jahren,To Ba
ChIJv7SAFHZSqEcRpCdlMQOJW2g,DHL Packstation 288,4.3,52.5686073,13.4286246,DHL Packstation,"Sie macht was sie soll. Pakete entgegen nehmen und ausgeben. Keine nennenswerten Probleme in gut 2 Jahren der Nutzung. Lediglich 1 x war die Steuerung / PC , vermutlich abgestürzt, in 2 Jahren ohne irgend ein Problem. Gutes System neben einer Tankstelle.",5,vor 3 Jahren,Shadow Rider
ChIJv7SAFHZSqEcRpCdlMQOJW2g,DHL Packstation 288,4.3,52.5686073,13.4286246,DHL Packstation,"Packstation mit Bildschirm, die mich bisher noch nie in Stich gelassen hat. Rund um die Uhr auch mit Auto erreichbar.",5,vor einem Jahr,Bo J
ChIJv7SAFHZSqEcRpCdlMQOJW2g,DHL Packstation 288,4.3,52.5686073,13.4286246,DHL Packstation,Gute Packstation. Hat die neueste Software und fast nie Probleme oder Ausfälle. Liegt an einer Hauptstraße und die Fahrer von DHL sind hier sehr zuverlässig. Abholung 2x täglich sowie Zustellung. Bin zufrieden.,5,vor 8 Jahren,Berliner Kenner
ChIJv7SAFHZSqEcRpCdlMQOJW2g,DHL Packstation 288,4.3,52.5686073,13.4286246,DHL Packstation,Super. Gleich bei mir um die Ecke. Lasse alles was geht dorthin liefern. Und man hat nicht so viel Stress mit den Postboten.,5,vor 7 Jahren,Nico Joerk
ChIJv7SAFHZSqEcRpCdlMQOJW2g,DHL Packstation 288,4.3,52.5686073,13.4286246,DHL Packstation,An der dortigen Star Tankstelle,5,vor 7 Jahren,Mathias Jants
ChIJezNoS7pTqEcR-_k0lyB6qHI,DHL Packstation 626,4,52.5662718,13.3947047,DHL Packstation,,4,vor einem Jahr,Gabor Bartholomäus
ChIJWYTgLlxSqEcR1cjx8U03NGU,DHL Packstation 434,4.3,52.58125279999999,13.400651,DHL Packstation,"Sonst immer alles gut.

Seit 1. Januar 2021 defekt, nichts geht mehr.
Keinerlei Informationen seit 8 Tagen, was mit dem Paket(en) passiert. Aber trotzdem per Mail dauernd daran erinnern das Paket abzuholen. So typisch für die Post.",1,vor 5 Jahren,Jana Neubert
ChIJWYTgLlxSqEcR1cjx8U03NGU,DHL Packstation 434,4.3,52.58125279999999,13.400651,DHL Packstation,"Recht häufig leider voll, aber ansonsten super",4,vor einem Jahr,Thomas
ChIJWYTgLlxSqEcR1cjx8U03NGU,DHL Packstation 434,4.3,52.58125279999999,13.400651,DHL Packstation,"Okay, es ist natürlich etwas schwierig so etwas wie eine Packstation zu bewerten, da diese in erster Linie ihre Arbeit erledigen muss. Ich kann hier nur zwei kleine Aspekte aufführen. Zum Einen ist es sehr angenehm, dass der Parkplatz am Abend und Wochenende nicht verschlossen wird und man somit jederzeit mit dem Auto an die Packstation ran fahren kann um eventuell auch größere Pakete abzuholen.

Der andere Aspekt ist leider etwas negativ, wird euch jedoch sicherlich auch schon bei vielen anderen Packstationen bekannt vorkommen, denn hier kommt es auch zu Weihnachten oft zur Situation, dass die Station voll ist.
Ich kann dann immer nur an das Verständnis der Paketfahrer appellieren, dass diese nicht die Filiale in der Nähe zustellen, sondern weitere Packstationen nutzen um eine entspannte Abholung zu gewährleisten. Gerade zu den Feiertagen ist die nahegelegene Postfiliale eine Katastrophe und mit extrem langen Wartezeiten und viel Frustpotential belegt.",5,vor 7 Jahren,Matthias Nebur
ChIJWYTgLlxSqEcR1cjx8U03NGU,DHL Packstation 434,4.3,52.58125279999999,13.400651,DHL Packstation,"Packstation 434
13156 Berlin

24h erreichbare Packstation jedoch meist mit sehr hoher Auslastung. Direkt rechts  daneben ""um die Ecke"" des Rewe Marktes findet sich noch leicht versteckt die rein App gesteuerte Packstation 625.

Beide befinden sich auf dem Parkplatz vom Rewe Markt (und nicht im Rewe Markt).

Es sind halt DHL Packstationen. Für Sendungen von und mit DHL für mich die erste Wahl bei Zustellung und Versand.

Seit Umstellung der Abholung der Packstation 434 für registrierte Kunde auf QR Code ist der Scan des Codes auch am Tage bei Sonneneinstrahlung problemlos.

Allgemeiner Hinweis für Sommermonate. Die 434 steht fast ganztagig unter direkter Sonneneinstrahlung und die Fächer können sich entsprechend erwärmen. Die 625 hingegen steht schattig.",5,vor 4 Jahren,Oliver Merkert
ChIJWYTgLlxSqEcR1cjx8U03NGU,DHL Packstation 434,4.3,52.58125279999999,13.400651,DHL Packstation,"Da die DHL App leider null funktioniert hatt und die im Kundencenter nach 3 maliegen anrufen meiner Seits nicht helfen konnten, bin ich auch nicht an mein Paket gekommen. Sehr sehr sehr bedauerlich.",1,vor 4 Jahren,Sven Geisler
ChIJ6afYIWFSqEcRFMUAX9UVBVE,DHL Packstation 456,3.9,52.5818451,13.4101713,DHL Packstation,"Gute, saubere Packstation. Großer Vorteil: Sollte sie mal voll sein, hinter der Tankstelle befindet sich noch eine.",5,vor einem Jahr,Christian K.
ChIJ6afYIWFSqEcRFMUAX9UVBVE,DHL Packstation 456,3.9,52.5818451,13.4101713,DHL Packstation,"Gäbe es Minus-Sterne,  ich würde diese vergeben. Mir passierte gleiches, was eine Kundin über Packstation 213 berichtet, Kundenkarte nicht einlesbar, 3 x richtige Postnummer eingegeben, dann gesperrt wegen ""Falscheingabe"" Bin nicht blöd, musste sogar dreimal hinfahren, bis ich meine Sendung entnehmen konnte. 4 Pakete, seit 6.12.19 an meine private Adresse gesandt, sind spurlos verschwunden. Was früher  DHL/Post auf einem hohen Ross sassen.....
Jetzt nur noch schlecht, schlecht, schlecht..",1,vor 6 Jahren,C.M. H.
ChIJ6afYIWFSqEcRFMUAX9UVBVE,DHL Packstation 456,3.9,52.5818451,13.4101713,DHL Packstation,"Gut erreichbar, steht auf einem Tankstellen-Grundstück, ist aber ziemlich laut wenn man den Code einscannt.",4,vor 2 Jahren,Janine Graf
ChIJ6afYIWFSqEcRFMUAX9UVBVE,DHL Packstation 456,3.9,52.5818451,13.4101713,DHL Packstation,"Mit dieser Packstation bin ich bisher sehr zufrieden.
Mir ist die Druckfunktion sehr wichtig. Daher bin ich hier voll auf zufrieden.",4,vor 5 Jahren,Alexander G.
ChIJ6afYIWFSqEcRFMUAX9UVBVE,DHL Packstation 456,3.9,52.5818451,13.4101713,DHL Packstation,"Die Box öffnet einfach nicht ,nach Eingabe der Daten",1,vor einem Jahr,André Das Original
ChIJpbCsz6hTqEcRzrGjhSfJJ_Y,DHL Packstation 625,3.2,52.5813119,13.4011553,DHL Packstation,"Es hat alles super funktioniert. Ich würde mir trotzdem gerne noch eine Funktion wünschen, wo ich online nach der Verfügbarkeit von Fächern informiert werde.",5,vor 6 Monaten,M. M.
ChIJpbCsz6hTqEcRzrGjhSfJJ_Y,DHL Packstation 625,3.2,52.5813119,13.4011553,DHL Packstation,"Nicht barrierefrei zugänglich! Bitte Icon ändern! Als Rollstuhlfahrer nur mit Begleitung benutzbar, da weder Zufahrt noch Breite vor den Kästen bedacht wurden, obwohl relativ neu.
Ansonsten gute Paketbox nur mit App bedienbar für QR-Codes mit Strichcode hat die App Probleme hier hilft teils die direkte Eingabe. Oft wird auch die Box nicht gefunden obwohl man direkt davor sitzt, dann heißt es Geduld haben.
Jedoch im ganzen einfacher zu bedienen als die bisherigen wie um die Ecke vor Rewe bei dem der Code Davorgehalten werden muß teils Überkopf im Rollstuhl.
Beleuchtung fehlt in der Ecke komplett, das ist nicht kundenfreundlich und man handiert die ganze Zeit mit der Handytaschenlampe.
Da aber die Postfiliale fehlt gut das es die Boxen gibt.
Ansonsten gut erreichbar auch abends nur meist schon fast alles voll nach der Arbeitszeit gg 22 Uhr.",4,vor einem Jahr,ib bln
ChIJpbCsz6hTqEcRzrGjhSfJJ_Y,DHL Packstation 625,3.2,52.5813119,13.4011553,DHL Packstation,"Die Packstation scheint nur 1 mal die Woche geleert zu werden. Wenn überhaupt. Vielleicht kennen die DHL Fahrer ihre Packstationen nicht. Wie auch immer. Es kann also sein, das ein Paket 4 Tage und mehr dort drin liegt, ehe es weiter versendet wird. Schlecht für verderbliche Ware. Schlechter Service in Coronazeiten. Also doch lieber persönlich und mit Kontakt das Paket in der Post abgeben. Diese Packstation wird jedenfalls von mir nicht mehr genutzt.",1,vor 5 Jahren,Jörg Ugowski
ChIJpbCsz6hTqEcRzrGjhSfJJ_Y,DHL Packstation 625,3.2,52.5813119,13.4011553,DHL Packstation,Schon das zweite mal innerhalb von 2 Wochen außer Betrieb. Reparatur erfolgt erst nach einigen Tagen. Leite meine Pakete jetzt an eine andere packstation weiter. Super nervig.,1,vor 3 Jahren,Claudia Strähnz
ChIJpbCsz6hTqEcRzrGjhSfJJ_Y,DHL Packstation 625,3.2,52.5813119,13.4011553,DHL Packstation,Die funktioniert ausschließlich mit der App,3,vor einem Jahr,Thomas
ChIJBUGU7-VTqEcRTMZgZ3hRnuE,DHL Packstation 653,4.6,52.5627216,13.3921945,DHL Packstation,"Super dass es diese Packstation hier gibt, trotz der furchtbaren Gegend - ein gelber Hoffnungsschimmer quasi. Die Bedienung ist selbsterklärend und schnell. Display reagiert zuverlässig, auch bei extremen Minustemperaturen, Ausdrucken der Paketmarken hat auch bisher immer tadellos funktioniert, und keine technischen Störungen bisher. Ideal gelegen und rund um die Uhr zugänglich. Genügend Fächer verschiedener Größen vorhanden. Das Scannen der Pakete klappt allerdings nicht immer beim ersten Versuch, da muss man manchmal etwas geduldig sein. Push-Benachrichtigungen kommen pünktlich. Nie überfüllt und stets funktionsbereit. Eine der effizientesten Packstationen im Umkreis - macht das Paketabholen zum Kinderspiel. Danke DHL!",5,vor einem Jahr,D
ChIJBUGU7-VTqEcRTMZgZ3hRnuE,DHL Packstation 653,4.6,52.5627216,13.3921945,DHL Packstation,"Ich bin sehr zufrieden, froh, und begeistert, ja, ich kann mit der DHL App umgehen, daher ist es mir schon nicht schwerer jetzt, als ich den Code auf einem Beleg scannen sollte. Alles bequem und sicher geliefert, da ich gerade wieder eine Vollzeit - Beschäftigung habe, ist es für mich gerade die Lösung. Die Packstation ist bei mir gerade um die Ecke, und es macht gar keinen Unterschied ob ich es zu Hause bekommen würde oder in der Packstation, nun wirklich ganz in der Nähe.",5,vor 2 Jahren,Erik Bauer
ChIJBUGU7-VTqEcRTMZgZ3hRnuE,DHL Packstation 653,4.6,52.5627216,13.3921945,DHL Packstation,"Ich freue mich,das die Packstation bei Netto aufgestellt wurde. Ich benutze sie gerne und regelmäßig. Funktioniert einwandfrei.",5,vor 2 Jahren,J. K.
ChIJBUGU7-VTqEcRTMZgZ3hRnuE,DHL Packstation 653,4.6,52.5627216,13.3921945,DHL Packstation,"Die Funktion der Packstation ist wie auch bei anderen 5 Sterne.
Leider wird man dort wegen des Uringeruchs  gezwungen die Luft anzuhalten.",3,vor 2 Jahren,Britta Dering
ChIJBUGU7-VTqEcRTMZgZ3hRnuE,DHL Packstation 653,4.6,52.5627216,13.3921945,DHL Packstation,,5,vor 2 Jahren,Herbert Kons
ChIJg5QGoF5TqEcRFqcMtXlkHTc,DHL Packstation 696,3,52.58177730000001,13.4100012,DHL Packstation,Diese Packstation 696 befindet sich hinter der Tankstelle und ist größer als die Packstation 456 vorne an den Tank Säulen. 😊 👍,5,vor 2 Monaten,Nasen Jesichte
ChIJg5QGoF5TqEcRFqcMtXlkHTc,DHL Packstation 696,3,52.58177730000001,13.4100012,DHL Packstation,"… eigentlich minus eins- klappt aber nicht
DHL toll ihre App und Ihre Hotline die einfach meine Sendung nicht interessiert. Trotz App und Code komme ich nicht an meine Sendung. Manuelle Eingabe funktioniert auch nicht. Ruf mal eben die Hotline an- tja die hilft auch nicht. Die Ware Schokolade liegt bei 32 Grad in einer sonnigen Lage. Die Sendung zu retten klappt nicht. Der Scanner der Packstation schien defekt zu sein oder funktioniert bei Sonneneinstrahlung wohl nicht, praktisch gut platziert. Und wenn man versucht über ihre App Kontakt mit ihnen aufzunehmen werden viele Fragen zur Beantwortung angeboten oder man geht Social Media hilft aber auch nicht. Eine schöne Schleife für Dummis. Na ich hoffe der Händler fordert Schadensersatz. Ihre App ist im Grunde eine Farce wie bei vielen großen Unternehmen.

… wird sich wohl nichts ändern…

Ich lebe in der Hoffnung das die dafür Verantwortlichen in ihrem Leben auch solchen kundenunfreundlichen Umstände ausgesetzt sind.",1,vor 2 Jahren,Frank Laser
ChIJg5QGoF5TqEcRFqcMtXlkHTc,DHL Packstation 696,3,52.58177730000001,13.4100012,DHL Packstation,Da sie hinter der Tankstelle ist kaum zu finden weil vor der Tankstelle auch noch eine ist,1,vor 2 Jahren,Claudia
ChIJg5QGoF5TqEcRFqcMtXlkHTc,DHL Packstation 696,3,52.58177730000001,13.4100012,DHL Packstation,Funktioniert,5,vor 3 Jahren,L
ChIJg5QGoF5TqEcRFqcMtXlkHTc,DHL Packstation 696,3,52.58177730000001,13.4100012,DHL Packstation,-1! Funktioniert überhaupt nicht!!! Reine Zeitverschwendung 🤬,1,vor einem Jahr,Juimei Lu
ChIJvVbTsxJTqEcR2TmhCFjsy7U,DHL Packstation 186,4,52.57625609999999,13.4260616,DHL Packstation,"Schöne neue Packstation, aber unbedingt beachten, dass diese nur per Bluetooth und App funktioniert! Ohne geht es leider nicht!",4,vor 2 Jahren,S. Privat
ChIJvVbTsxJTqEcR2TmhCFjsy7U,DHL Packstation 186,4,52.57625609999999,13.4260616,DHL Packstation,,4,vor 2 Wochen,Ben Henning
ChIJizKaTr1TqEcRr93SJ18_Pms,Packstation 124,5,52.5820978,13.4325972,DHL Packstation,"Die Packstation ist an der Rückseite der Tankstelle gelegen und somit ziemlich versteckt, wenn man diese nicht kennt. Mit dem Auto super zu erreichen, aber zu Fuß ist der Weg recht weit. Mit dem Fahrrad wäre es noch okay.",5,vor 3 Jahren,Thomas
ChIJizKaTr1TqEcRr93SJ18_Pms,Packstation 124,5,52.5820978,13.4325972,DHL Packstation,Gut zu erreichen mit Auto Top,5,vor 2 Jahren,Mario Mandla
ChIJizKaTr1TqEcRr93SJ18_Pms,Packstation 124,5,52.5820978,13.4325972,DHL Packstation,Ja ja ja,5,vor 7 Monaten,Ulli Schmidt
ChIJdWQDyytTqEcR5xeoEtuZHCA,DHL Packstation 492,4.2,52.5541018,13.4007571,DHL Packstation,"immer sauber. immer beleuchtet. alles bestens. nebenan ist gleich Lidl, daher ist der Parkplatz immer sauber bzw geräumt.",5,vor 2 Monaten,Tom Atenbusch
ChIJdWQDyytTqEcR5xeoEtuZHCA,DHL Packstation 492,4.2,52.5541018,13.4007571,DHL Packstation,"Diese Packstation ist eine normale Packstation auf einem Lidl Parkplatz. Leider hat sie schon oft bei Regenwetter ihren Geist aufgegeben, was echt schon oft total ärgerlich war und das ganze Prozedere nervt dann tierisch, deshalb und dafür: zwei Sterne Abzug!",3,vor 8 Monaten,Doktor Faust
ChIJdWQDyytTqEcR5xeoEtuZHCA,DHL Packstation 492,4.2,52.5541018,13.4007571,DHL Packstation,"Unglaublich, was DHL sich immer wieder leistet... Die Packstation ist bereits seit einer Woche vom Netz, ohne dass man als Empfänger etwas davon vorher mitbekommt. Pakete werden in die überforderte Filiale an der Schönhauser Allee umgeleitet, wo sie dann nicht auffindbar sind. Was mit Briefsendungen ist, die an die Packstation adressiert wurden, wissen wohl nur die Götter.
Schön wäre es, den Status der Packstation VOR Angabe als Empfangsort prüfen zu können. Ansonsten: Echt schwache Leistung, wenn nicht mal die Maßnahmen zur Kostenminimierung funktionieren.",1,vor 6 Jahren,semir baggerkran
ChIJdWQDyytTqEcR5xeoEtuZHCA,DHL Packstation 492,4.2,52.5541018,13.4007571,DHL Packstation,"Ist momentan kaputt und man erfährt es erst, wenn man hingegangen ist. Auch die Nummer steht nirgends auf dem Kasten. Wie komme ich also an mein Paket?! Tolle Wurst.",2,vor 2 Jahren,Ole
ChIJdWQDyytTqEcR5xeoEtuZHCA,DHL Packstation 492,4.2,52.5541018,13.4007571,DHL Packstation,"würde wahrscheinlich mehr sterne geben wenn dort auch wirklich meine pakete landen würden
Mittlerweile landen dort meine pakete aber ich kann sie meist nicht abholen da sie ständig defekt ist und der telefonische service sehr schlecht ist
Ich hoffe mal ich bekomme mein paket und es wird nicht wieder zurück gesendet",1,vor einem Jahr,kobra d
ChIJGxaJPnRTqEcRpjK5-Iv-sUM,DHL Packstation 667,5,52.55417019999999,13.40099,DHL Packstation,,5,vor einem Jahr,Brigitte Schulkowski
ChIJEQC9JfRNqEcR0la6YwkglK8,DHL Packstation 415,3.6,52.5571272,13.429641,DHL Packstation,"Die Packstation war eines Tages auf einmal verschwunden, keinerlei Nachricht, was los war. Sendungen wurden umgeleitet. Von DHL gab es eine Mail, meine dauerhafte Umleitung stehe nicht mehr zur Verfügung, ich solle eine andere wählen. Wenige Tage später ist die Packstation auf einmal wieder da - genauso völlig ohne Kommunikation. DHL, so geht das nicht!

---

Ergänzung nach der Antwort von DHL hier auf Google Maps:

Ich *HABE* mich an den Kundenservice gewandt und keinerlei Antwort erhalten. Und die untenstehende (Bot?-)Antwort spricht ja wohl für sich.

---

Ergänzung nach der Antwort auf meinen Kontaktversuch beim Kundendienst: Vielleicht macht Ihr Euch erst mal mit den Konzepten ""Kommunikation"" und ""Kundendienst"" vertraut.

Auszug aus der Mail:

"" (...) Leider müssen wir Ihnen mitteilen, dass diese Packstation nicht länger zur Verfügung steht. Jedoch wurde nach unseren Informationen am 12.06.2025 eine Packstation dort wieder aufgebaut.

Schauen Sie gerne immer mal wieder in unseren Standortfinder, um eine alternative Packstation in Ihrer Nähe zu finden. Ganz einfach unter dhl.de/standorte.""

Die neue Packstation heißt wie die alte und befindet sich am gleichen Standort.

Und *selbstverständlich* ist die Adresse, über die gemailt wurde, nicht replyfähig.",2,vor 9 Monaten,Maria Winter
ChIJEQC9JfRNqEcR0la6YwkglK8,DHL Packstation 415,3.6,52.5571272,13.429641,DHL Packstation,Nutze die Packstation gerne. Allerdings gibt es hier häufig technische Probleme und bei Sonnenschein liest der Scanner nicht wirklich gut vom Handydisplay ab.,3,vor 3 Jahren,Kai F
ChIJEQC9JfRNqEcR0la6YwkglK8,DHL Packstation 415,3.6,52.5571272,13.429641,DHL Packstation,"Umständlicher Zugang. Bei Sonneneinstrahlung kaum lesbares Display, am Abend dafür schlecht beleuchtet und kein Wetterschutz.",2,vor 6 Jahren,Axel Gehlmann
ChIJEQC9JfRNqEcR0la6YwkglK8,DHL Packstation 415,3.6,52.5571272,13.429641,DHL Packstation,"Gute Lage, 24h erreichbar, bis jetzt gab es nur ein Mal eine technische Störung, die schnell behoben wurde.",5,vor 8 Jahren,Oskar
ChIJEQC9JfRNqEcR0la6YwkglK8,DHL Packstation 415,3.6,52.5571272,13.429641,DHL Packstation,Leider sehr schmutzig sollte dhl mal lieber in regelmäßige Reinigung investieren anstatt Millionen Gehälter in unfähige Vorstände zu stecken,2,vor 4 Jahren,Clemens Hauf
ChIJm7HNGQVTqEcRqBustd4Lf7k,DHL Packstation 592,4.4,52.5651462,13.3787256,DHL Packstation,"Abholmöglichkeit für Kunden , die sonst nicht erreichbar sind .",5,vor 3 Monaten,Jens - Karsten Schulz
ChIJm7HNGQVTqEcRqBustd4Lf7k,DHL Packstation 592,4.4,52.5651462,13.3787256,DHL Packstation,"Packstation halt. Ob es mir dort gefallen hat? Ich sag mal so, übernachten und meinen Urlaub dort genießen würde ich wohl eher nicht. Aber sonst... Immerhin liegt es  verkehrsgünstig und es gibt Einkaufsmöglichkeiten in der Nähe.",3,vor einem Jahr,Michael Mund
ChIJm7HNGQVTqEcRqBustd4Lf7k,DHL Packstation 592,4.4,52.5651462,13.3787256,DHL Packstation,Packstation auf dem Lidl Parkplatz,5,vor 3 Monaten,Michael Winkler
ChIJm7HNGQVTqEcRqBustd4Lf7k,DHL Packstation 592,4.4,52.5651462,13.3787256,DHL Packstation,Nicht immer reagiert der Scanner auf Qr Code,4,vor einem Jahr,Andreas Schulz
ChIJm7HNGQVTqEcRqBustd4Lf7k,DHL Packstation 592,4.4,52.5651462,13.3787256,DHL Packstation,"Normale Packstation, nix besonderes...",3,vor einem Jahr,Spree Wolf
ChIJz_Uxu0FNqEcR9UtoKxCEFx4,DHL Packstation 661,4.4,52.5657574,13.4917503,DHL Packstation,Ein Fach öffnet manchmal nicht. Brauch ne Pflege der Schlösser. Ansonsten Top! Benutze die Station seit zirka 3 Jahren.,4,vor 9 Monaten,Richard Rauchut
ChIJz_Uxu0FNqEcR9UtoKxCEFx4,DHL Packstation 661,4.4,52.5657574,13.4917503,DHL Packstation,Es war hier wunderschön. Nur das Wetter hätte besser sein können.,3,vor einem Jahr,Frank Bär
ChIJz_Uxu0FNqEcR9UtoKxCEFx4,DHL Packstation 661,4.4,52.5657574,13.4917503,DHL Packstation,"Für die Unkompliziertheit gibt's 5 Sterne, aber die Lage ist extrem ungünstig zu Fuß. Es besteht die Gefahr angefahren zu werden",3,vor 4 Jahren,Ferdinand Furch
ChIJz_Uxu0FNqEcR9UtoKxCEFx4,DHL Packstation 661,4.4,52.5657574,13.4917503,DHL Packstation,"Packstation nun kann ich schnell und unkompliziert senden/empfangen, super toll, Tanke sowie alle super nett dort, Daumen hoch",5,vor 4 Jahren,Marina G.
